Sex	Age	Year	Month	J09	J10	J11
F	85+	2003	Juni	0	0	1
F	85+	2003	Juli	0	0	5
F	85+	2003	Augusti	0	1	0
F	85+	2003	September	0	0	2
F	85+	2003	Oktober	0	0	1
F	85+	2003	November	0	0	3
F	85+	2003	December	0	32	31
F	85+	2004	Januari	0	40	46
F	85+	2004	Februari	0	3	3
F	85+	2004	Mars	0	0	0
F	85+	2004	April	0	0	1
F	85+	2004	Maj	0	1	0
F	85+	2004	Juni	0	0	1
F	85+	2004	Juli	0	0	0
F	85+	2004	Augusti	0	0	3
F	85+	2004	September	0	0	0
F	85+	2004	Oktober	0	0	2
F	85+	2004	November	0	0	0
F	85+	2004	December	0	1	4
F	85+	2005	Januari	0	9	4
F	85+	2005	Februari	0	30	21
F	85+	2005	Mars	0	56	43
F	85+	2005	April	0	7	17
F	85+	2005	Maj	0	0	3
F	85+	2005	Juni	0	0	2
F	85+	2005	Juli	0	0	3
F	85+	2005	Augusti	0	0	0
F	85+	2005	September	0	0	0
F	85+	2005	Oktober	0	0	2
F	85+	2005	November	0	0	0
F	85+	2005	December	0	1	0
F	85+	2006	Januari	0	0	5
F	85+	2006	Februari	0	0	4
F	85+	2006	Mars	0	5	5
F	85+	2006	April	0	6	7
F	85+	2006	Maj	0	1	2
F	85+	2006	Juni	0	0	3
F	85+	2006	Juli	0	1	1
F	85+	2006	Augusti	0	0	3
F	85+	2006	September	0	1	2
F	85+	2006	Oktober	0	0	1
F	85+	2006	November	0	0	0
F	85+	2006	December	0	3	0
F	85+	2007	Januari	0	6	5
F	85+	2007	Februari	0	15	7
F	85+	2007	Mars	0	40	22
F	85+	2007	April	0	8	3
F	85+	2007	Maj	0	0	0
F	85+	2007	Juni	0	0	1
F	85+	2007	Juli	0	0	1
F	85+	2007	Augusti	0	0	1
F	85+	2007	September	0	0	0
F	85+	2007	Oktober	0	0	1
F	85+	2007	November	0	0	1
F	85+	2007	December	0	0	3
F	85+	2008	Januari	0	3	1
F	85+	2008	Februari	0	5	2
F	85+	2008	Mars	0	8	3
F	85+	2008	April	0	7	6
F	85+	2008	Maj	0	2	3
F	85+	2008	Juni	0	0	0
F	85+	2008	Juli	0	0	3
F	85+	2008	Augusti	0	0	1
F	85+	2008	September	0	0	0
F	85+	2008	Oktober	0	0	0
F	85+	2008	November	0	0	2
F	85+	2008	December	0	9	3
F	85+	2009	Januari	0	37	10
F	85+	2009	Februari	0	30	8
F	85+	2009	Mars	0	11	9
F	85+	2009	April	0	0	1
F	85+	2009	Maj	0	0	0
F	85+	2009	Juni	0	0	1
F	85+	2009	Juli	0	0	0
F	85+	2009	Augusti	0	0	0
F	85+	2009	September	0	0	1
F	85+	2009	Oktober	0	0	0
F	85+	2009	November	2	0	1
F	85+	2009	December	0	0	2
F	85+	2010	Januari	0	0	1
F	85+	2010	Februari	0	0	1
F	85+	2010	Mars	0	0	0
F	85+	2010	April	0	0	0
F	85+	2010	Maj	0	1	0
F	85+	2010	Juni	0	0	1
F	85+	2010	Juli	0	0	1
F	85+	2010	Augusti	0	0	2
F	85+	2010	September	0	0	0
F	85+	2010	Oktober	0	0	1
F	85+	2010	November	0	0	2
F	85+	2010	December	0	0	0
F	85+	2011	Januari	0	4	1
F	85+	2011	Februari	1	6	1
F	85+	2011	Mars	1	9	0
F	85+	2011	April	0	5	2
F	85+	2011	Maj	0	0	0
F	85+	2011	Juni	0	0	0
F	85+	2011	Juli	0	1	0
F	85+	2011	Augusti	0	0	2
F	85+	2011	September	0	0	1
F	85+	2011	Oktober	0	0	0
F	85+	2011	November	0	0	0
F	85+	2011	December	0	1	0
F	85+	2012	Januari	1	5	3
F	85+	2012	Februari	13	48	10
F	85+	2012	Mars	40	141	31
F	85+	2012	April	12	35	5
F	85+	2012	Maj	0	2	1
F	85+	2012	Juni	0	0	0
F	85+	2012	Juli	0	0	1
F	85+	2012	Augusti	0	0	0
F	85+	2012	September	0	0	0
F	85+	2012	Oktober	0	0	0
F	85+	2012	November	0	0	2
F	85+	2012	December	3	6	0
F	85+	2013	Januari	10	18	9
F	85+	2013	Februari	24	48	10
F	85+	2013	Mars	21	56	9
F	85+	2013	April	14	33	3
F	85+	2013	Maj	1	5	1
F	85+	2013	Juni	0	0	1
F	85+	2013	Juli	0	1	0
F	85+	2013	Augusti	0	0	0
F	85+	2013	September	0	1	2
F	85+	2013	Oktober	0	0	0
F	85+	2013	November	0	0	1
F	85+	2013	December	1	2	1
F	85+	2014	Januari	7	2	0
F	85+	2014	Februari	6	10	5
F	85+	2014	Mars	4	10	2
F	85+	2014	April	1	7	0
F	85+	2014	Maj	0	0	0
F	85+	2014	Juni	0	1	1
F	85+	2014	Juli	0	2	0
F	85+	2014	Augusti	0	0	0
F	85+	2014	September	0	0	0
F	85+	2014	Oktober	0	0	0
F	85+	2014	November	0	1	0
F	85+	2014	December	1	2	1
F	85+	2015	Januari	9	32	5
F	85+	2015	Februari	50	142	10
F	85+	2015	Mars	63	180	17
F	85+	2015	April	23	83	7
F	85+	2015	Maj	10	21	3
F	85+	2015	Juni	1	1	0
F	85+	2015	Juli	0	0	0
F	85+	2015	Augusti	0	0	0
F	85+	2015	September	0	1	0
F	85+	2015	Oktober	0	0	0
F	85+	2015	November	0	1	0
F	85+	2015	December	2	7	2
F	85+	2016	Januari	8	22	3
F	85+	2016	Februari	15	56	8
F	85+	2016	Mars	13	43	2
F	85+	2016	April	6	16	2
F	85+	2016	Maj	0	7	0
F	85+	2016	Juni	0	1	0
F	85+	2016	Juli	0	0	0
F	85+	2016	Augusti	0	0	0
F	85+	2016	September	0	0	0
F	85+	2016	Oktober	0	0	0
F	85+	2016	November	1	7	0
F	85+	2016	December	21	146	11
F	85+	2017	Januari	33	280	22
F	85+	2017	Februari	38	239	16
F	85+	2017	Mars	20	189	13
F	85+	2017	April	2	51	6
F	85+	2017	Maj	0	26	0
F	85+	2017	Juni	0	4	0
F	85+	2017	Juli	0	1	0
F	85+	2017	Augusti	0	0	0
F	85+	2017	September	0	1	0
F	85+	2017	Oktober	0	1	0
F	85+	2017	November	0	7	0
F	85+	2017	December	2	35	3
F	85+	2018	Januari	9	166	8
F	85+	2018	Februari	10	380	20
F	85+	2018	Mars	17	480	18
F	85+	2018	April	10	194	11
F	85+	2018	Maj	1	21	0
F	85+	2018	Juni	0	0	0
F	85+	2018	Juli	0	0	0
F	85+	2018	Augusti	0	0	0
F	85+	2018	September	0	0	0
F	85+	2018	Oktober	0	1	0
F	85+	2018	November	0	3	1
F	85+	2018	December	4	26	6
F	85+	2019	Januari	4	109	4
F	85+	2019	Februari	7	176	12
F	85+	2019	Mars	12	155	8
F	85+	2019	April	4	124	3
F	85+	2019	Maj	0	33	2
F	85+	2019	Juni	0	3	0
F	85+	2019	Juli	0	0	0
F	85+	2019	Augusti	0	1	0
F	85+	2019	September	0	0	0
F	85+	2019	Oktober	0	2	0
F	85+	2019	November	0	0	0
F	85+	2019	December	3	16	2
F	85+	2020	Januari	2	53	2
F	85+	2020	Februari	3	52	3
F	85+	2020	Mars	4	55	4
F	85+	2020	April	0	3	1
F	85+	2020	Maj	0	0	0
F	85+	2020	Juni	0	0	0
F	85+	2020	Juli	0	0	0
F	85+	2020	Augusti	0	0	0
F	85+	2020	September	0	0	0
F	85+	2020	Oktober	0	0	0
F	85+	2020	November	0	0	0
F	85+	2020	December	0	0	0
F	85+	2021	Januari	0	0	0
F	85+	2021	Februari	0	0	0
F	85+	2021	Mars	0	0	0
F	85+	2021	April	0	0	0
F	85+	2021	Maj	0	0	0
F	85+	2021	Juni	0	0	0
F	85+	2021	Juli	0	0	0
F	85+	2021	Augusti	0	0	0
F	85+	2021	September	0	0	0
F	85+	2021	Oktober	0	1	0
F	85+	2021	November	0	5	0
F	85+	2021	December	5	90	8
M	0–4	2022	Januari	0	10	1
M	0–4	2022	Februari	0	0	0
M	0–4	2022	Mars	0	0	0
M	0–4	2022	April	1	11	0
M	0–4	2022	Maj	0	11	2
M	0–4	2022	Juni	0	4	0
M	0–4	2022	Juli	0	2	0
M	0–4	2022	Augusti	0	0	0
M	0–4	2022	September	0	0	0
M	0–4	2022	Oktober	0	1	0
M	0–4	2022	November	1	9	0
M	0–4	2022	December	1	104	1
M	0–4	2023	Januari	0	86	0
M	0–4	2023	Februari	2	52	0
M	0–4	2023	Mars	2	50	2
M	0–4	2023	April	0	20	2
M	0–4	2023	Maj	0	14	1
M	0–4	2023	Juni	0	4	0
M	0–4	2023	Juli	0	2	0
M	0–4	2023	Augusti	0	0	0
M	0–4	2023	September	0	3	0
M	0–4	2023	Oktober	0	1	0
M	0–4	2023	November	0	9	0
M	0–4	2023	December	3	60	1
M	0–4	2024	Januari	0	63	1
M	0–4	2024	Februari	1	32	2
M	0–4	2024	Mars	0	18	1
M	0–4	2024	April	0	8	0
M	0–4	2024	Maj	0	2	0
M	0–4	2024	Juni	0	0	0
M	0–4	2024	Juli	0	2	0
M	0–4	2024	Augusti	0	4	0
M	5–9	2022	Januari	1	3	0
M	5–9	2022	Februari	0	2	0
M	5–9	2022	Mars	1	4	0
M	5–9	2022	April	0	5	0
M	5–9	2022	Maj	1	11	1
M	5–9	2022	Juni	0	1	1
M	5–9	2022	Juli	0	1	0
M	5–9	2022	Augusti	0	0	2
M	5–9	2022	September	0	0	0
M	5–9	2022	Oktober	0	2	0
M	5–9	2022	November	0	4	0
M	5–9	2022	December	0	33	0
M	5–9	2023	Januari	4	38	3
M	5–9	2023	Februari	0	30	2
M	5–9	2023	Mars	2	29	2
M	5–9	2023	April	0	20	0
M	5–9	2023	Maj	0	11	0
M	5–9	2023	Juni	0	1	0
M	5–9	2023	Juli	0	1	0
M	5–9	2023	Augusti	0	1	0
M	5–9	2023	September	0	0	0
M	5–9	2023	Oktober	0	1	0
M	5–9	2023	November	0	3	1
M	5–9	2023	December	0	26	1
M	5–9	2024	Januari	0	32	0
M	5–9	2024	Februari	1	19	0
M	5–9	2024	Mars	1	9	0
M	5–9	2024	April	0	4	1
M	5–9	2024	Maj	0	4	0
M	5–9	2024	Juni	0	1	0
M	5–9	2024	Juli	0	1	0
M	5–9	2024	Augusti	0	0	0
M	10–14	2022	Januari	1	3	0
M	10–14	2022	Februari	0	0	0
M	10–14	2022	Mars	0	1	0
M	10–14	2022	April	1	5	0
M	10–14	2022	Maj	2	1	0
M	10–14	2022	Juni	0	2	1
M	10–14	2022	Juli	0	1	0
M	10–14	2022	Augusti	0	1	0
M	10–14	2022	September	0	0	0
M	10–14	2022	Oktober	0	2	0
M	10–14	2022	November	0	3	0
M	10–14	2022	December	0	12	1
M	10–14	2023	Januari	0	13	0
M	10–14	2023	Februari	0	15	1
M	10–14	2023	Mars	0	16	0
M	10–14	2023	April	0	10	0
M	10–14	2023	Maj	0	5	0
M	10–14	2023	Juni	0	0	0
M	10–14	2023	Juli	0	0	0
M	10–14	2023	Augusti	0	0	0
M	10–14	2023	September	0	0	0
M	10–14	2023	Oktober	0	1	0
M	10–14	2023	November	0	2	0
M	10–14	2023	December	0	12	0
M	10–14	2024	Januari	1	11	0
M	10–14	2024	Februari	0	12	1
M	10–14	2024	Mars	0	8	0
M	10–14	2024	April	0	8	0
M	10–14	2024	Maj	0	2	1
M	10–14	2024	Juni	0	0	0
M	10–14	2024	Juli	0	0	0
M	10–14	2024	Augusti	0	0	0
M	15–19	2022	Januari	0	1	0
M	15–19	2022	Februari	0	0	0
M	15–19	2022	Mars	1	1	0
M	15–19	2022	April	0	5	1
M	15–19	2022	Maj	1	5	2
M	15–19	2022	Juni	0	1	0
M	15–19	2022	Juli	1	0	0
M	15–19	2022	Augusti	0	0	0
M	15–19	2022	September	0	0	0
M	15–19	2022	Oktober	0	0	0
M	15–19	2022	November	0	1	0
M	15–19	2022	December	0	10	1
M	15–19	2023	Januari	0	6	0
M	15–19	2023	Februari	0	11	1
M	15–19	2023	Mars	0	8	1
M	15–19	2023	April	2	6	0
M	15–19	2023	Maj	0	5	0
M	15–19	2023	Juni	0	1	0
M	15–19	2023	Juli	0	1	0
M	15–19	2023	Augusti	0	0	0
M	15–19	2023	September	0	0	0
M	15–19	2023	Oktober	0	0	0
M	15–19	2023	November	0	3	0
M	15–19	2023	December	0	8	0
M	15–19	2024	Januari	2	11	0
M	15–19	2024	Februari	1	7	0
M	15–19	2024	Mars	0	3	0
M	15–19	2024	April	0	3	0
M	15–19	2024	Maj	0	1	0
M	15–19	2024	Juni	0	0	0
M	15–19	2024	Juli	0	0	0
M	15–19	2024	Augusti	0	0	0
M	20–24	2022	Januari	0	5	0
M	20–24	2022	Februari	0	0	0
M	20–24	2022	Mars	0	0	0
M	20–24	2022	April	0	3	1
M	20–24	2022	Maj	0	3	0
M	20–24	2022	Juni	0	2	0
M	20–24	2022	Juli	0	0	0
M	20–24	2022	Augusti	0	1	0
M	20–24	2022	September	0	0	0
M	20–24	2022	Oktober	0	0	0
M	20–24	2022	November	0	0	0
M	20–24	2022	December	0	2	0
M	20–24	2023	Januari	0	3	0
M	20–24	2023	Februari	0	9	0
M	20–24	2023	Mars	0	5	0
M	20–24	2023	April	0	2	0
M	20–24	2023	Maj	0	2	0
M	20–24	2023	Juni	0	2	0
M	20–24	2023	Juli	0	0	0
M	20–24	2023	Augusti	0	0	0
M	20–24	2023	September	0	0	0
M	20–24	2023	Oktober	0	0	0
M	20–24	2023	November	0	1	0
M	20–24	2023	December	0	5	0
M	20–24	2024	Januari	0	8	1
M	20–24	2024	Februari	0	8	2
M	20–24	2024	Mars	0	2	0
M	20–24	2024	April	0	3	0
M	20–24	2024	Maj	0	1	0
M	20–24	2024	Juni	0	0	0
M	20–24	2024	Juli	0	1	0
M	20–24	2024	Augusti	0	0	0
M	25–29	2022	Januari	0	2	0
M	25–29	2022	Februari	0	0	0
M	25–29	2022	Mars	0	1	0
M	25–29	2022	April	0	6	2
M	25–29	2022	Maj	0	4	0
M	25–29	2022	Juni	0	1	0
M	25–29	2022	Juli	0	1	0
M	25–29	2022	Augusti	0	1	0
M	25–29	2022	September	0	0	0
M	25–29	2022	Oktober	0	0	0
M	25–29	2022	November	0	0	0
M	25–29	2022	December	0	9	2
M	25–29	2023	Januari	0	11	0
M	25–29	2023	Februari	0	6	1
M	25–29	2023	Mars	0	7	0
M	25–29	2023	April	0	5	0
M	25–29	2023	Maj	0	2	0
M	25–29	2023	Juni	0	0	0
M	25–29	2023	Juli	0	2	0
M	25–29	2023	Augusti	0	0	0
M	25–29	2023	September	0	0	0
M	25–29	2023	Oktober	0	0	0
M	25–29	2023	November	0	0	1
M	25–29	2023	December	0	6	0
M	25–29	2024	Januari	0	7	1
M	25–29	2024	Februari	0	12	0
M	25–29	2024	Mars	0	1	0
M	25–29	2024	April	0	0	0
M	25–29	2024	Maj	0	1	0
M	25–29	2024	Juni	0	1	0
M	25–29	2024	Juli	0	0	0
M	25–29	2024	Augusti	0	1	0
M	30–34	2022	Januari	1	5	0
M	30–34	2022	Februari	0	0	0
M	30–34	2022	Mars	0	1	0
M	30–34	2022	April	0	7	0
M	30–34	2022	Maj	0	1	0
M	30–34	2022	Juni	0	0	0
M	30–34	2022	Juli	0	0	0
M	30–34	2022	Augusti	0	0	0
M	30–34	2022	September	0	0	0
M	30–34	2022	Oktober	0	0	0
M	30–34	2022	November	0	1	0
M	30–34	2022	December	0	7	0
M	30–34	2023	Januari	0	16	0
M	30–34	2023	Februari	0	8	0
M	30–34	2023	Mars	0	4	0
M	30–34	2023	April	0	5	0
M	30–34	2023	Maj	0	1	0
M	30–34	2023	Juni	0	0	0
M	30–34	2023	Juli	0	0	0
M	30–34	2023	Augusti	0	0	0
M	30–34	2023	September	0	0	0
M	30–34	2023	Oktober	0	1	0
M	30–34	2023	November	0	3	0
M	30–34	2023	December	0	6	0
M	30–34	2024	Januari	1	11	0
M	30–34	2024	Februari	0	11	1
M	30–34	2024	Mars	0	7	0
M	30–34	2024	April	1	2	0
M	30–34	2024	Maj	0	1	0
M	30–34	2024	Juni	0	0	0
M	30–34	2024	Juli	0	0	0
M	30–34	2024	Augusti	0	0	0
M	35–39	2022	Januari	0	4	1
M	35–39	2022	Februari	0	0	0
M	35–39	2022	Mars	0	1	0
M	35–39	2022	April	0	6	0
M	35–39	2022	Maj	0	1	0
M	35–39	2022	Juni	0	1	0
M	35–39	2022	Juli	0	0	0
M	35–39	2022	Augusti	0	0	0
M	35–39	2022	September	0	1	0
M	35–39	2022	Oktober	0	0	0
M	35–39	2022	November	0	0	0
M	35–39	2022	December	0	14	0
M	35–39	2023	Januari	0	14	0
M	35–39	2023	Februari	1	16	3
M	35–39	2023	Mars	0	14	1
M	35–39	2023	April	1	10	0
M	35–39	2023	Maj	0	2	0
M	35–39	2023	Juni	0	1	0
M	35–39	2023	Juli	0	0	0
M	35–39	2023	Augusti	0	1	0
M	35–39	2023	September	0	1	0
M	35–39	2023	Oktober	0	0	0
M	35–39	2023	November	0	2	0
M	35–39	2023	December	0	14	0
M	35–39	2024	Januari	0	8	1
M	35–39	2024	Februari	0	9	0
M	35–39	2024	Mars	0	7	0
M	35–39	2024	April	0	2	0
M	35–39	2024	Maj	0	0	1
M	35–39	2024	Juni	0	0	0
M	35–39	2024	Juli	0	1	0
M	35–39	2024	Augusti	0	1	0
M	40–44	2022	Januari	0	3	0
M	40–44	2022	Februari	0	1	0
M	40–44	2022	Mars	0	1	0
M	40–44	2022	April	0	2	0
M	40–44	2022	Maj	0	2	1
M	40–44	2022	Juni	0	1	0
M	40–44	2022	Juli	0	0	0
M	40–44	2022	Augusti	0	0	0
M	40–44	2022	September	0	0	0
M	40–44	2022	Oktober	0	0	0
M	40–44	2022	November	0	0	0
M	40–44	2022	December	0	14	0
M	40–44	2023	Januari	0	5	0
M	40–44	2023	Februari	0	10	0
M	40–44	2023	Mars	0	12	0
M	40–44	2023	April	0	5	0
M	40–44	2023	Maj	0	1	0
M	40–44	2023	Juni	0	1	0
M	40–44	2023	Juli	0	0	0
M	40–44	2023	Augusti	0	1	0
M	40–44	2023	September	0	0	0
M	40–44	2023	Oktober	0	0	0
M	40–44	2023	November	0	0	0
M	40–44	2023	December	0	7	0
M	40–44	2024	Januari	0	18	0
M	40–44	2024	Februari	0	4	0
M	40–44	2024	Mars	0	1	1
M	40–44	2024	April	0	2	1
M	40–44	2024	Maj	0	2	0
M	40–44	2024	Juni	0	0	0
M	40–44	2024	Juli	0	0	0
M	40–44	2024	Augusti	0	1	0
M	45–49	2022	Januari	1	2	0
M	45–49	2022	Februari	0	1	0
M	45–49	2022	Mars	0	0	0
M	45–49	2022	April	0	4	0
M	45–49	2022	Maj	0	2	2
M	45–49	2022	Juni	0	0	0
M	45–49	2022	Juli	0	0	0
M	45–49	2022	Augusti	0	0	0
M	45–49	2022	September	0	0	0
M	45–49	2022	Oktober	0	1	0
M	45–49	2022	November	0	1	0
M	45–49	2022	December	0	18	0
M	45–49	2023	Januari	0	17	0
M	45–49	2023	Februari	0	17	1
M	45–49	2023	Mars	0	9	0
M	45–49	2023	April	0	12	0
M	45–49	2023	Maj	0	2	0
M	45–49	2023	Juni	0	0	0
M	45–49	2023	Juli	0	0	0
M	45–49	2023	Augusti	0	0	0
M	45–49	2023	September	0	1	0
M	45–49	2023	Oktober	0	0	0
M	45–49	2023	November	0	2	0
M	45–49	2023	December	2	19	0
M	45–49	2024	Januari	1	12	3
M	45–49	2024	Februari	0	8	0
M	45–49	2024	Mars	0	2	0
M	45–49	2024	April	0	2	0
M	45–49	2024	Maj	0	1	0
M	45–49	2024	Juni	0	0	0
M	45–49	2024	Juli	0	2	0
M	45–49	2024	Augusti	0	3	0
M	50–54	2022	Januari	0	3	1
M	50–54	2022	Februari	0	0	0
M	50–54	2022	Mars	0	2	0
M	50–54	2022	April	0	9	1
M	50–54	2022	Maj	0	1	0
M	50–54	2022	Juni	0	0	0
M	50–54	2022	Juli	0	0	0
M	50–54	2022	Augusti	0	2	0
M	50–54	2022	September	0	1	1
M	50–54	2022	Oktober	0	1	0
M	50–54	2022	November	0	0	0
M	50–54	2022	December	0	19	1
M	50–54	2023	Januari	1	14	0
M	50–54	2023	Februari	1	11	0
M	50–54	2023	Mars	0	9	1
M	50–54	2023	April	0	8	0
M	50–54	2023	Maj	0	2	0
M	50–54	2023	Juni	0	1	0
M	50–54	2023	Juli	0	0	0
M	50–54	2023	Augusti	0	0	0
M	50–54	2023	September	0	0	0
M	50–54	2023	Oktober	0	1	0
M	50–54	2023	November	0	1	0
M	50–54	2023	December	0	29	0
M	50–54	2024	Januari	1	23	0
M	50–54	2024	Februari	2	12	1
M	50–54	2024	Mars	2	9	1
M	50–54	2024	April	0	1	0
M	50–54	2024	Maj	0	0	0
M	50–54	2024	Juni	1	1	0
M	50–54	2024	Juli	0	1	0
M	50–54	2024	Augusti	0	0	0
M	55–59	2022	Januari	0	6	0
M	55–59	2022	Februari	0	0	0
M	55–59	2022	Mars	0	2	0
M	55–59	2022	April	0	4	2
M	55–59	2022	Maj	1	4	0
M	55–59	2022	Juni	0	3	0
M	55–59	2022	Juli	0	0	0
M	55–59	2022	Augusti	0	0	0
M	55–59	2022	September	0	0	0
M	55–59	2022	Oktober	0	0	0
M	55–59	2022	November	0	1	0
M	55–59	2022	December	0	37	0
M	55–59	2023	Januari	1	40	1
M	55–59	2023	Februari	0	20	0
M	55–59	2023	Mars	0	6	1
M	55–59	2023	April	0	5	0
M	55–59	2023	Maj	0	1	0
M	55–59	2023	Juni	0	2	0
M	55–59	2023	Juli	0	1	0
M	55–59	2023	Augusti	0	0	0
M	55–59	2023	September	0	0	0
M	55–59	2023	Oktober	0	2	0
M	55–59	2023	November	0	5	0
M	55–59	2023	December	0	27	0
M	55–59	2024	Januari	1	47	2
M	55–59	2024	Februari	0	28	1
M	55–59	2024	Mars	2	13	0
M	55–59	2024	April	0	3	0
M	55–59	2024	Maj	0	2	0
M	55–59	2024	Juni	0	0	1
M	55–59	2024	Juli	0	1	0
M	55–59	2024	Augusti	0	0	0
M	60–64	2022	Januari	0	6	0
M	60–64	2022	Februari	0	0	0
M	60–64	2022	Mars	0	0	0
M	60–64	2022	April	0	9	0
M	60–64	2022	Maj	0	11	0
M	60–64	2022	Juni	0	1	0
M	60–64	2022	Juli	0	1	0
M	60–64	2022	Augusti	0	0	0
M	60–64	2022	September	0	0	0
M	60–64	2022	Oktober	0	1	0
M	60–64	2022	November	0	1	0
M	60–64	2022	December	1	43	2
M	60–64	2023	Januari	1	45	3
M	60–64	2023	Februari	1	15	0
M	60–64	2023	Mars	0	14	0
M	60–64	2023	April	0	2	0
M	60–64	2023	Maj	0	1	0
M	60–64	2023	Juni	0	0	0
M	60–64	2023	Juli	0	0	0
M	60–64	2023	Augusti	0	0	0
M	60–64	2023	September	0	0	0
M	60–64	2023	Oktober	0	2	0
M	60–64	2023	November	1	5	0
M	60–64	2023	December	1	37	0
M	60–64	2024	Januari	0	42	4
M	60–64	2024	Februari	3	18	4
M	60–64	2024	Mars	1	15	0
M	60–64	2024	April	0	4	0
M	60–64	2024	Maj	0	3	0
M	60–64	2024	Juni	0	1	0
M	60–64	2024	Juli	0	0	0
M	60–64	2024	Augusti	0	1	0
M	65–69	2022	Januari	0	14	0
M	65–69	2022	Februari	0	0	0
M	65–69	2022	Mars	0	0	0
M	65–69	2022	April	0	13	1
M	65–69	2022	Maj	0	8	0
M	65–69	2022	Juni	0	2	0
M	65–69	2022	Juli	0	0	0
M	65–69	2022	Augusti	0	0	0
M	65–69	2022	September	0	1	0
M	65–69	2022	Oktober	0	1	0
M	65–69	2022	November	0	3	1
M	65–69	2022	December	0	57	2
M	65–69	2023	Januari	3	40	1
M	65–69	2023	Februari	0	22	0
M	65–69	2023	Mars	1	11	0
M	65–69	2023	April	0	5	0
M	65–69	2023	Maj	0	3	1
M	65–69	2023	Juni	0	1	0
M	65–69	2023	Juli	0	1	0
M	65–69	2023	Augusti	0	1	0
M	65–69	2023	September	0	1	0
M	65–69	2023	Oktober	0	1	0
M	65–69	2023	November	0	7	1
M	65–69	2023	December	0	48	0
M	65–69	2024	Januari	1	46	2
M	65–69	2024	Februari	2	43	1
M	65–69	2024	Mars	2	15	0
M	65–69	2024	April	0	3	0
M	65–69	2024	Maj	0	2	0
M	65–69	2024	Juni	0	1	0
M	65–69	2024	Juli	0	1	0
M	65–69	2024	Augusti	0	1	0
M	70–74	2022	Januari	0	37	1
M	70–74	2022	Februari	0	0	0
M	70–74	2022	Mars	0	3	1
M	70–74	2022	April	1	16	2
M	70–74	2022	Maj	0	12	0
M	70–74	2022	Juni	0	4	0
M	70–74	2022	Juli	0	0	0
M	70–74	2022	Augusti	0	0	0
M	70–74	2022	September	0	1	0
M	70–74	2022	Oktober	0	0	0
M	70–74	2022	November	0	1	0
M	70–74	2022	December	7	73	1
M	70–74	2023	Januari	2	58	2
M	70–74	2023	Februari	1	34	0
M	70–74	2023	Mars	0	20	0
M	70–74	2023	April	0	11	0
M	70–74	2023	Maj	0	0	1
M	70–74	2023	Juni	0	2	0
M	70–74	2023	Juli	0	0	0
M	70–74	2023	Augusti	0	0	0
M	70–74	2023	September	0	0	0
M	70–74	2023	Oktober	0	2	0
M	70–74	2023	November	1	7	0
M	70–74	2023	December	2	60	0
M	70–74	2024	Januari	0	83	2
M	70–74	2024	Februari	0	36	1
M	70–74	2024	Mars	3	18	1
M	70–74	2024	April	0	4	0
M	70–74	2024	Maj	0	5	0
M	70–74	2024	Juni	0	1	0
M	70–74	2024	Juli	0	0	0
M	70–74	2024	Augusti	0	2	0
M	75–79	2022	Januari	1	33	0
M	75–79	2022	Februari	0	2	0
M	75–79	2022	Mars	0	5	0
M	75–79	2022	April	2	24	0
M	75–79	2022	Maj	1	21	2
M	75–79	2022	Juni	0	7	1
M	75–79	2022	Juli	0	2	0
M	75–79	2022	Augusti	0	1	0
M	75–79	2022	September	1	2	0
M	75–79	2022	Oktober	0	1	0
M	75–79	2022	November	0	5	0
M	75–79	2022	December	4	96	0
M	75–79	2023	Januari	2	106	4
M	75–79	2023	Februari	3	39	0
M	75–79	2023	Mars	1	34	2
M	75–79	2023	April	0	10	0
M	75–79	2023	Maj	0	9	0
M	75–79	2023	Juni	0	2	1
M	75–79	2023	Juli	0	1	0
M	75–79	2023	Augusti	0	0	0
M	75–79	2023	September	0	1	0
M	75–79	2023	Oktober	1	2	0
M	75–79	2023	November	0	10	0
M	75–79	2023	December	1	103	2
M	75–79	2024	Januari	4	119	2
M	75–79	2024	Februari	5	92	2
M	75–79	2024	Mars	2	29	0
M	75–79	2024	April	0	10	0
M	75–79	2024	Maj	0	4	0
M	75–79	2024	Juni	0	0	0
M	75–79	2024	Juli	0	1	0
M	75–79	2024	Augusti	0	3	1
M	80–84	2022	Januari	2	48	2
M	80–84	2022	Februari	0	1	0
M	80–84	2022	Mars	0	5	0
M	80–84	2022	April	0	17	1
M	80–84	2022	Maj	2	18	1
M	80–84	2022	Juni	0	4	0
M	80–84	2022	Juli	0	0	0
M	80–84	2022	Augusti	0	3	0
M	80–84	2022	September	0	0	0
M	80–84	2022	Oktober	0	2	0
M	80–84	2022	November	0	4	0
M	80–84	2022	December	1	60	3
M	80–84	2023	Januari	3	84	5
M	80–84	2023	Februari	1	43	0
M	80–84	2023	Mars	1	35	4
M	80–84	2023	April	4	19	1
M	80–84	2023	Maj	0	4	1
M	80–84	2023	Juni	0	1	0
M	80–84	2023	Juli	0	1	0
M	80–84	2023	Augusti	1	0	0
M	80–84	2023	September	0	0	0
M	80–84	2023	Oktober	0	1	0
M	80–84	2023	November	2	11	0
M	80–84	2023	December	5	92	3
M	80–84	2024	Januari	4	86	4
M	80–84	2024	Februari	2	73	0
M	80–84	2024	Mars	2	28	0
M	80–84	2024	April	0	6	0
M	80–84	2024	Maj	2	5	0
M	80–84	2024	Juni	0	2	0
